state,district,stage,sex,date,students
Johor,Segamat,secondary,both,1/1/2020,13441
Johor,Segamat,secondary,both,1/1/2021,13538
Johor,Segamat,secondary,both,1/1/2022,13514
Johor,Segamat,secondary,female,1/1/2017,8134
Johor,Segamat,secondary,female,1/1/2018,7151
Johor,Segamat,secondary,female,1/1/2019,6816
Johor,Segamat,secondary,female,1/1/2020,6647
Johor,Segamat,secondary,female,1/1/2021,6610
Johor,Segamat,secondary,female,1/1/2022,6556
Johor,Segamat,secondary,male,1/1/2017,8066
Johor,Segamat,secondary,male,1/1/2018,7037
Johor,Segamat,secondary,male,1/1/2019,6812
Johor,Segamat,secondary,male,1/1/2020,6794
Johor,Segamat,secondary,male,1/1/2021,6928
Johor,Segamat,secondary,male,1/1/2022,6958
Johor,Segamat,post_secondary,both,1/1/2018,1152
Johor,Segamat,post_secondary,both,1/1/2019,1042
Johor,Segamat,post_secondary,both,1/1/2020,576
Johor,Segamat,post_secondary,both,1/1/2021,480
Johor,Segamat,post_secondary,both,1/1/2022,512
Johor,Segamat,post_secondary,female,1/1/2018,626
Johor,Segamat,post_secondary,female,1/1/2019,584
Johor,Segamat,post_secondary,female,1/1/2020,280
Johor,Segamat,post_secondary,female,1/1/2021,238
Johor,Segamat,post_secondary,female,1/1/2022,226
Johor,Segamat,post_secondary,male,1/1/2018,526
Johor,Segamat,post_secondary,male,1/1/2019,458
Johor,Segamat,post_secondary,male,1/1/2020,296
Johor,Segamat,post_secondary,male,1/1/2021,242
Johor,Segamat,post_secondary,male,1/1/2022,286
Johor,Tangkak,primary,both,1/1/2017,12111
Johor,Tangkak,primary,both,1/1/2018,12060
Johor,Tangkak,primary,both,1/1/2019,12012
Johor,Tangkak,primary,both,1/1/2020,11832
Johor,Tangkak,primary,both,1/1/2021,11765
Johor,Tangkak,primary,both,1/1/2022,11704
Johor,Tangkak,primary,female,1/1/2017,5735
Johor,Tangkak,primary,female,1/1/2018,5717
Johor,Tangkak,primary,female,1/1/2019,5719
Johor,Tangkak,primary,female,1/1/2020,5663
Johor,Tangkak,primary,female,1/1/2021,5612
Johor,Tangkak,primary,female,1/1/2022,5649
Johor,Tangkak,primary,male,1/1/2017,6376
Johor,Tangkak,primary,male,1/1/2018,6343
Johor,Tangkak,primary,male,1/1/2019,6293
Johor,Tangkak,primary,male,1/1/2020,6169
Johor,Tangkak,primary,male,1/1/2021,6153
Johor,Tangkak,primary,male,1/1/2022,6055
Johor,Tangkak,secondary,both,1/1/2017,11729
Johor,Tangkak,secondary,both,1/1/2018,10664
Johor,Tangkak,secondary,both,1/1/2019,10300
Johor,Tangkak,secondary,both,1/1/2020,10225
Johor,Tangkak,secondary,both,1/1/2021,10152
Johor,Tangkak,secondary,both,1/1/2022,10002
Johor,Tangkak,secondary,female,1/1/2017,6077
Johor,Tangkak,secondary,female,1/1/2018,5463
Johor,Tangkak,secondary,female,1/1/2019,5200
Johor,Tangkak,secondary,female,1/1/2020,5142
Johor,Tangkak,secondary,female,1/1/2021,5110
Johor,Tangkak,secondary,female,1/1/2022,5002
Johor,Tangkak,secondary,male,1/1/2017,5652
Johor,Tangkak,secondary,male,1/1/2018,5201
Johor,Tangkak,secondary,male,1/1/2019,5100
Johor,Tangkak,secondary,male,1/1/2020,5083
Johor,Tangkak,secondary,male,1/1/2021,5042
Johor,Tangkak,secondary,male,1/1/2022,5000
Johor,Tangkak,post_secondary,both,1/1/2018,486
Johor,Tangkak,post_secondary,both,1/1/2019,440
Johor,Tangkak,post_secondary,both,1/1/2020,194
Johor,Tangkak,post_secondary,both,1/1/2021,200
Johor,Tangkak,post_secondary,both,1/1/2022,206
Johor,Tangkak,post_secondary,female,1/1/2018,324
Johor,Tangkak,post_secondary,female,1/1/2019,305
Johor,Tangkak,post_secondary,female,1/1/2020,144
Johor,Tangkak,post_secondary,female,1/1/2021,131
Johor,Tangkak,post_secondary,female,1/1/2022,134
Johor,Tangkak,post_secondary,male,1/1/2018,162
Johor,Tangkak,post_secondary,male,1/1/2019,135
Johor,Tangkak,post_secondary,male,1/1/2020,50
Johor,Tangkak,post_secondary,male,1/1/2021,69
Johor,Tangkak,post_secondary,male,1/1/2022,72
Kedah,All Districts,primary,both,1/1/2017,190028
Kedah,All Districts,primary,both,1/1/2018,189797
Kedah,All Districts,primary,both,1/1/2019,189969
Kedah,All Districts,primary,both,1/1/2020,189170
Kedah,All Districts,primary,both,1/1/2021,189245
Kedah,All Districts,primary,both,1/1/2022,188524
Kedah,All Districts,primary,female,1/1/2017,93003
Kedah,All Districts,primary,female,1/1/2018,93089
Kedah,All Districts,primary,female,1/1/2019,93091
Kedah,All Districts,primary,female,1/1/2020,92895
Kedah,All Districts,primary,female,1/1/2021,92702
Kedah,All Districts,primary,female,1/1/2022,92340
Kedah,All Districts,primary,male,1/1/2017,97025
Kedah,All Districts,primary,male,1/1/2018,96708
Kedah,All Districts,primary,male,1/1/2019,96878
Kedah,All Districts,primary,male,1/1/2020,96275
Kedah,All Districts,primary,male,1/1/2021,96543
Kedah,All Districts,primary,male,1/1/2022,96184
Kedah,All Districts,secondary,both,1/1/2017,159612
Kedah,All Districts,secondary,both,1/1/2018,143535
Kedah,All Districts,secondary,both,1/1/2019,140346
Kedah,All Districts,secondary,both,1/1/2020,139192
Kedah,All Districts,secondary,both,1/1/2021,141216
Kedah,All Districts,secondary,both,1/1/2022,143591
Kedah,All Districts,secondary,female,1/1/2017,83140
Kedah,All Districts,secondary,female,1/1/2018,73315
Kedah,All Districts,secondary,female,1/1/2019,71551
Kedah,All Districts,secondary,female,1/1/2020,70704
Kedah,All Districts,secondary,female,1/1/2021,71380
Kedah,All Districts,secondary,female,1/1/2022,72060
Kedah,All Districts,secondary,male,1/1/2017,76472
Kedah,All Districts,secondary,male,1/1/2018,70220
Kedah,All Districts,secondary,male,1/1/2019,68795
Kedah,All Districts,secondary,male,1/1/2020,68488
Kedah,All Districts,secondary,male,1/1/2021,69836
Kedah,All Districts,secondary,male,1/1/2022,71531
Kedah,All Districts,post_secondary,both,1/1/2018,9162
Kedah,All Districts,post_secondary,both,1/1/2019,8808
Kedah,All Districts,post_secondary,both,1/1/2020,5103
Kedah,All Districts,post_secondary,both,1/1/2021,4638
Kedah,All Districts,post_secondary,both,1/1/2022,4941
Kedah,All Districts,post_secondary,female,1/1/2018,6010
Kedah,All Districts,post_secondary,female,1/1/2019,5816
Kedah,All Districts,post_secondary,female,1/1/2020,3205
Kedah,All Districts,post_secondary,female,1/1/2021,2841
Kedah,All Districts,post_secondary,female,1/1/2022,3010
Kedah,All Districts,post_secondary,male,1/1/2018,3152
Kedah,All Districts,post_secondary,male,1/1/2019,2992
Kedah,All Districts,post_secondary,male,1/1/2020,1898
Kedah,All Districts,post_secondary,male,1/1/2021,1797
Kedah,All Districts,post_secondary,male,1/1/2022,1931
Kedah,Baling,primary,both,1/1/2017,21269
Kedah,Baling,primary,both,1/1/2018,14274
Kedah,Baling,primary,both,1/1/2019,14359
Kedah,Baling,primary,both,1/1/2020,14283
Kedah,Baling,primary,both,1/1/2021,14300
Kedah,Baling,primary,both,1/1/2022,14255
Kedah,Baling,primary,female,1/1/2017,10428
Kedah,Baling,primary,female,1/1/2018,7054
Kedah,Baling,primary,female,1/1/2019,7070
Kedah,Baling,primary,female,1/1/2020,7036
Kedah,Baling,primary,female,1/1/2021,7005
Kedah,Baling,primary,female,1/1/2022,7000
Kedah,Baling,primary,male,1/1/2017,10841
Kedah,Baling,primary,male,1/1/2018,7220
Kedah,Baling,primary,male,1/1/2019,7289
Kedah,Baling,primary,male,1/1/2020,7247
Kedah,Baling,primary,male,1/1/2021,7295
Kedah,Baling,primary,male,1/1/2022,7255
Kedah,Baling,secondary,both,1/1/2017,17617
Kedah,Baling,secondary,both,1/1/2018,10952
Kedah,Baling,secondary,both,1/1/2019,10437
Kedah,Baling,secondary,both,1/1/2020,10309
Kedah,Baling,secondary,both,1/1/2021,10477
Kedah,Baling,secondary,both,1/1/2022,10748
Kedah,Baling,secondary,female,1/1/2017,9433
Kedah,Baling,secondary,female,1/1/2018,5623
Kedah,Baling,secondary,female,1/1/2019,5424
Kedah,Baling,secondary,female,1/1/2020,5294
Kedah,Baling,secondary,female,1/1/2021,5379
Kedah,Baling,secondary,female,1/1/2022,5454
Kedah,Baling,secondary,male,1/1/2017,8184
Kedah,Baling,secondary,male,1/1/2018,5329
Kedah,Baling,secondary,male,1/1/2019,5013
Kedah,Baling,secondary,male,1/1/2020,5015
Kedah,Baling,secondary,male,1/1/2021,5098
Kedah,Baling,secondary,male,1/1/2022,5294
Kedah,Baling,post_secondary,both,1/1/2018,529
Kedah,Baling,post_secondary,both,1/1/2019,481
Kedah,Baling,post_secondary,both,1/1/2020,209
Kedah,Baling,post_secondary,both,1/1/2021,172
Kedah,Baling,post_secondary,both,1/1/2022,258
Kedah,Baling,post_secondary,female,1/1/2018,397
Kedah,Baling,post_secondary,female,1/1/2019,349
Kedah,Baling,post_secondary,female,1/1/2020,148
Kedah,Baling,post_secondary,female,1/1/2021,119
Kedah,Baling,post_secondary,female,1/1/2022,172
Kedah,Baling,post_secondary,male,1/1/2018,132
Kedah,Baling,post_secondary,male,1/1/2019,132
Kedah,Baling,post_secondary,male,1/1/2020,61
Kedah,Baling,post_secondary,male,1/1/2021,53
Kedah,Baling,post_secondary,male,1/1/2022,86
Kedah,Bandar Baharu,primary,both,1/1/2017,33123
Kedah,Bandar Baharu,primary,both,1/1/2018,4236
Kedah,Bandar Baharu,primary,both,1/1/2019,4325
Kedah,Bandar Baharu,primary,both,1/1/2020,4242
Kedah,Bandar Baharu,primary,both,1/1/2021,4259
Kedah,Bandar Baharu,primary,both,1/1/2022,4142
Kedah,Bandar Baharu,primary,female,1/1/2017,16343
Kedah,Bandar Baharu,primary,female,1/1/2018,2041
Kedah,Bandar Baharu,primary,female,1/1/2019,2114
Kedah,Bandar Baharu,primary,female,1/1/2020,2082
Kedah,Bandar Baharu,primary,female,1/1/2021,2093
Kedah,Bandar Baharu,primary,female,1/1/2022,2016
Kedah,Bandar Baharu,primary,male,1/1/2017,16780
Kedah,Bandar Baharu,primary,male,1/1/2018,2195
Kedah,Bandar Baharu,primary,male,1/1/2019,2211
Kedah,Bandar Baharu,primary,male,1/1/2020,2160
Kedah,Bandar Baharu,primary,male,1/1/2021,2166
Kedah,Bandar Baharu,primary,male,1/1/2022,2126
Kedah,Bandar Baharu,secondary,both,1/1/2017,25735
Kedah,Bandar Baharu,secondary,both,1/1/2018,2917
Kedah,Bandar Baharu,secondary,both,1/1/2019,2843
Kedah,Bandar Baharu,secondary,both,1/1/2020,2806
Kedah,Bandar Baharu,secondary,both,1/1/2021,2845
Kedah,Bandar Baharu,secondary,both,1/1/2022,2944
Kedah,Bandar Baharu,secondary,female,1/1/2017,13205
Kedah,Bandar Baharu,secondary,female,1/1/2018,1489
Kedah,Bandar Baharu,secondary,female,1/1/2019,1428
Kedah,Bandar Baharu,secondary,female,1/1/2020,1381
Kedah,Bandar Baharu,secondary,female,1/1/2021,1407
Kedah,Bandar Baharu,secondary,female,1/1/2022,1481
Kedah,Bandar Baharu,secondary,male,1/1/2017,12530
Kedah,Bandar Baharu,secondary,male,1/1/2018,1428
Kedah,Bandar Baharu,secondary,male,1/1/2019,1415
Kedah,Bandar Baharu,secondary,male,1/1/2020,1425
Kedah,Bandar Baharu,secondary,male,1/1/2021,1438
Kedah,Bandar Baharu,secondary,male,1/1/2022,1463
Kedah,Bandar Baharu,post_secondary,both,1/1/2018,130
Kedah,Bandar Baharu,post_secondary,both,1/1/2019,108
Kedah,Bandar Baharu,post_secondary,both,1/1/2020,45
Kedah,Bandar Baharu,post_secondary,both,1/1/2021,72
Kedah,Bandar Baharu,post_secondary,both,1/1/2022,55
Kedah,Bandar Baharu,post_secondary,female,1/1/2018,91
Kedah,Bandar Baharu,post_secondary,female,1/1/2019,77
Kedah,Bandar Baharu,post_secondary,female,1/1/2020,29
Kedah,Bandar Baharu,post_secondary,female,1/1/2021,53
Kedah,Bandar Baharu,post_secondary,female,1/1/2022,31
Kedah,Bandar Baharu,post_secondary,male,1/1/2018,39
Kedah,Bandar Baharu,post_secondary,male,1/1/2019,31
Kedah,Bandar Baharu,post_secondary,male,1/1/2020,16
Kedah,Bandar Baharu,post_secondary,male,1/1/2021,19
Kedah,Bandar Baharu,post_secondary,male,1/1/2022,24
Kedah,Kota Setar,primary,both,1/1/2017,34364
Kedah,Kota Setar,primary,both,1/1/2018,30379
Kedah,Kota Setar,primary,both,1/1/2019,30267
Kedah,Kota Setar,primary,both,1/1/2020,30151
Kedah,Kota Setar,primary,both,1/1/2021,30212
Kedah,Kota Setar,primary,both,1/1/2022,30263
Kedah,Kota Setar,primary,female,1/1/2017,16954
Kedah,Kota Setar,primary,female,1/1/2018,14982
Kedah,Kota Setar,primary,female,1/1/2019,14812
Kedah,Kota Setar,primary,female,1/1/2020,14696
Kedah,Kota Setar,primary,female,1/1/2021,14721
Kedah,Kota Setar,primary,female,1/1/2022,14774
Kedah,Kota Setar,primary,male,1/1/2017,17410
Kedah,Kota Setar,primary,male,1/1/2018,15397
Kedah,Kota Setar,primary,male,1/1/2019,15455
Kedah,Kota Setar,primary,male,1/1/2020,15455
Kedah,Kota Setar,primary,male,1/1/2021,15491
Kedah,Kota Setar,primary,male,1/1/2022,15489
Kedah,Kota Setar,secondary,both,1/1/2017,31538
Kedah,Kota Setar,secondary,both,1/1/2018,24908
Kedah,Kota Setar,secondary,both,1/1/2019,24359
Kedah,Kota Setar,secondary,both,1/1/2020,23745
Kedah,Kota Setar,secondary,both,1/1/2021,24077
Kedah,Kota Setar,secondary,both,1/1/2022,24232
Kedah,Kota Setar,secondary,female,1/1/2017,16271
Kedah,Kota Setar,secondary,female,1/1/2018,12666
Kedah,Kota Setar,secondary,female,1/1/2019,12436
Kedah,Kota Setar,secondary,female,1/1/2020,12111
Kedah,Kota Setar,secondary,female,1/1/2021,12190
Kedah,Kota Setar,secondary,female,1/1/2022,12157
Kedah,Kota Setar,secondary,male,1/1/2017,15267
Kedah,Kota Setar,secondary,male,1/1/2018,12242
Kedah,Kota Setar,secondary,male,1/1/2019,11923
Kedah,Kota Setar,secondary,male,1/1/2020,11634
Kedah,Kota Setar,secondary,male,1/1/2021,11887
Kedah,Kota Setar,secondary,male,1/1/2022,12075
Kedah,Kota Setar,post_secondary,both,1/1/2018,1893
Kedah,Kota Setar,post_secondary,both,1/1/2019,1906
Kedah,Kota Setar,post_secondary,both,1/1/2020,1152
Kedah,Kota Setar,post_secondary,both,1/1/2021,984
Kedah,Kota Setar,post_secondary,both,1/1/2022,1060
Kedah,Kota Setar,post_secondary,female,1/1/2018,1105
Kedah,Kota Setar,post_secondary,female,1/1/2019,1144
Kedah,Kota Setar,post_secondary,female,1/1/2020,635
Kedah,Kota Setar,post_secondary,female,1/1/2021,548
Kedah,Kota Setar,post_secondary,female,1/1/2022,558
Kedah,Kota Setar,post_secondary,male,1/1/2018,788
Kedah,Kota Setar,post_secondary,male,1/1/2019,762
Kedah,Kota Setar,post_secondary,male,1/1/2020,517
Kedah,Kota Setar,post_secondary,male,1/1/2021,436
Kedah,Kota Setar,post_secondary,male,1/1/2022,502
Kedah,Kuala Muda,primary,both,1/1/2017,52528
Kedah,Kuala Muda,primary,both,1/1/2018,45955
Kedah,Kuala Muda,primary,both,1/1/2019,46029
Kedah,Kuala Muda,primary,both,1/1/2020,45878
Kedah,Kuala Muda,primary,both,1/1/2021,45966
Kedah,Kuala Muda,primary,both,1/1/2022,45886
Kedah,Kuala Muda,primary,female,1/1/2017,25650
Kedah,Kuala Muda,primary,female,1/1/2018,22592
Kedah,Kuala Muda,primary,female,1/1/2019,22579
Kedah,Kuala Muda,primary,female,1/1/2020,22529
Kedah,Kuala Muda,primary,female,1/1/2021,22499
Kedah,Kuala Muda,primary,female,1/1/2022,22524
Kedah,Kuala Muda,primary,male,1/1/2017,26878
Kedah,Kuala Muda,primary,male,1/1/2018,23363
Kedah,Kuala Muda,primary,male,1/1/2019,23450
Kedah,Kuala Muda,primary,male,1/1/2020,23349
Kedah,Kuala Muda,primary,male,1/1/2021,23467
Kedah,Kuala Muda,primary,male,1/1/2022,23362
Kedah,Kuala Muda,secondary,both,1/1/2017,44464
Kedah,Kuala Muda,secondary,both,1/1/2018,34180
Kedah,Kuala Muda,secondary,both,1/1/2019,33363
Kedah,Kuala Muda,secondary,both,1/1/2020,33180
Kedah,Kuala Muda,secondary,both,1/1/2021,33495
Kedah,Kuala Muda,secondary,both,1/1/2022,33162
Kedah,Kuala Muda,secondary,female,1/1/2017,23222
Kedah,Kuala Muda,secondary,female,1/1/2018,17457
Kedah,Kuala Muda,secondary,female,1/1/2019,16945
Kedah,Kuala Muda,secondary,female,1/1/2020,16915
Kedah,Kuala Muda,secondary,female,1/1/2021,17036
Kedah,Kuala Muda,secondary,female,1/1/2022,16754
Kedah,Kuala Muda,secondary,male,1/1/2017,21242
Kedah,Kuala Muda,secondary,male,1/1/2018,16723
Kedah,Kuala Muda,secondary,male,1/1/2019,16418
Kedah,Kuala Muda,secondary,male,1/1/2020,16265
Kedah,Kuala Muda,secondary,male,1/1/2021,16459
Kedah,Kuala Muda,secondary,male,1/1/2022,16408
Kedah,Kuala Muda,post_secondary,both,1/1/2018,2181
Kedah,Kuala Muda,post_secondary,both,1/1/2019,2104
Kedah,Kuala Muda,post_secondary,both,1/1/2020,1303
Kedah,Kuala Muda,post_secondary,both,1/1/2021,1229
Kedah,Kuala Muda,post_secondary,both,1/1/2022,1244
Kedah,Kuala Muda,post_secondary,female,1/1/2018,1470
Kedah,Kuala Muda,post_secondary,female,1/1/2019,1432
Kedah,Kuala Muda,post_secondary,female,1/1/2020,874
Kedah,Kuala Muda,post_secondary,female,1/1/2021,796
Kedah,Kuala Muda,post_secondary,female,1/1/2022,854
Kedah,Kuala Muda,post_secondary,male,1/1/2018,711
Kedah,Kuala Muda,post_secondary,male,1/1/2019,672
Kedah,Kuala Muda,post_secondary,male,1/1/2020,429
Kedah,Kuala Muda,post_secondary,male,1/1/2021,433
Kedah,Kuala Muda,post_secondary,male,1/1/2022,390
Kedah,Kubang Pasu,primary,both,1/1/2017,21637
Kedah,Kubang Pasu,primary,both,1/1/2018,21721
Kedah,Kubang Pasu,primary,both,1/1/2019,21857
Kedah,Kubang Pasu,primary,both,1/1/2020,22010
Kedah,Kubang Pasu,primary,both,1/1/2021,21992
Kedah,Kubang Pasu,primary,both,1/1/2022,21972
Kedah,Kubang Pasu,primary,female,1/1/2017,10410
Kedah,Kubang Pasu,primary,female,1/1/2018,10536
Kedah,Kubang Pasu,primary,female,1/1/2019,10606
Kedah,Kubang Pasu,primary,female,1/1/2020,10752
Kedah,Kubang Pasu,primary,female,1/1/2021,10738
Kedah,Kubang Pasu,primary,female,1/1/2022,10697
Kedah,Kubang Pasu,primary,male,1/1/2017,11227
Kedah,Kubang Pasu,primary,male,1/1/2018,11185
Kedah,Kubang Pasu,primary,male,1/1/2019,11251
Kedah,Kubang Pasu,primary,male,1/1/2020,11258
Kedah,Kubang Pasu,primary,male,1/1/2021,11254
Kedah,Kubang Pasu,primary,male,1/1/2022,11275
Kedah,Kubang Pasu,secondary,both,1/1/2017,17899
Kedah,Kubang Pasu,secondary,both,1/1/2018,16277
Kedah,Kubang Pasu,secondary,both,1/1/2019,16328
Kedah,Kubang Pasu,secondary,both,1/1/2020,16375
Kedah,Kubang Pasu,secondary,both,1/1/2021,16702
Kedah,Kubang Pasu,secondary,both,1/1/2022,17109
Kedah,Kubang Pasu,secondary,female,1/1/2017,9327
Kedah,Kubang Pasu,secondary,female,1/1/2018,8283
Kedah,Kubang Pasu,secondary,female,1/1/2019,8250
Kedah,Kubang Pasu,secondary,female,1/1/2020,8257
Kedah,Kubang Pasu,secondary,female,1/1/2021,8434
Kedah,Kubang Pasu,secondary,female,1/1/2022,8465
Kedah,Kubang Pasu,secondary,male,1/1/2017,8572
Kedah,Kubang Pasu,secondary,male,1/1/2018,7994
Kedah,Kubang Pasu,secondary,male,1/1/2019,8078
Kedah,Kubang Pasu,secondary,male,1/1/2020,8118
Kedah,Kubang Pasu,secondary,male,1/1/2021,8268
Kedah,Kubang Pasu,secondary,male,1/1/2022,8644
Kedah,Kubang Pasu,post_secondary,both,1/1/2018,916
Kedah,Kubang Pasu,post_secondary,both,1/1/2019,819
Kedah,Kubang Pasu,post_secondary,both,1/1/2020,388
Kedah,Kubang Pasu,post_secondary,both,1/1/2021,383
Kedah,Kubang Pasu,post_secondary,both,1/1/2022,396
Kedah,Kubang Pasu,post_secondary,female,1/1/2018,644
Kedah,Kubang Pasu,post_secondary,female,1/1/2019,571
Kedah,Kubang Pasu,post_secondary,female,1/1/2020,276
Kedah,Kubang Pasu,post_secondary,female,1/1/2021,261
Kedah,Kubang Pasu,post_secondary,female,1/1/2022,263
Kedah,Kubang Pasu,post_secondary,male,1/1/2018,272
Kedah,Kubang Pasu,post_secondary,male,1/1/2019,248
Kedah,Kubang Pasu,post_secondary,male,1/1/2020,112
Kedah,Kubang Pasu,post_secondary,male,1/1/2021,122
Kedah,Kubang Pasu,post_secondary,male,1/1/2022,133
Kedah,Kulim,primary,both,1/1/2017,0
Kedah,Kulim,primary,both,1/1/2018,28579
Kedah,Kulim,primary,both,1/1/2019,28456
Kedah,Kulim,primary,both,1/1/2020,28175
Kedah,Kulim,primary,both,1/1/2021,27953
Kedah,Kulim,primary,both,1/1/2022,27755
Kedah,Kulim,primary,female,1/1/2017,0
Kedah,Kulim,primary,female,1/1/2018,14240
Kedah,Kulim,primary,female,1/1/2019,14200
Kedah,Kulim,primary,female,1/1/2020,14094
Kedah,Kulim,primary,female,1/1/2021,13931
Kedah,Kulim,primary,female,1/1/2022,13781
Kedah,Kulim,primary,male,1/1/2017,0
Kedah,Kulim,primary,male,1/1/2018,14339
Kedah,Kulim,primary,male,1/1/2019,14256
